TIME,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2016/7/11 2:00,680.2180000000001,390.35,0,0,0
2016/7/11 3:00,680.8439999999999,355.82,0,0,0
2016/7/11 4:00,678.86,356.01,0,0,0
2016/7/11 5:00,731.523,357.25,0,0,0
2016/7/11 6:00,784.3380000000001,357.03,0,0,0
2016/7/11 7:00,725.785,351.85,0,0,0
2016/7/11 8:00,614.414,349.72,0,0,0
2016/7/11 9:00,556.8480000000001,426.0,0,0,0
2016/7/11 10:00,612.394,434.55,0,0,0
2016/7/11 11:00,502.409,433.5,0,0,0
2016/7/11 12:00,450.815,432.65,0,0,0
2016/7/11 13:00,455.349,405.35,0,0,0
2016/7/11 14:00,456.851,403.6,0,0,0
2016/7/11 15:00,404.501,404.45,0,0,0
2016/7/11 16:00,351.73400000000004,403.35,14,0,0
2016/7/11 17:00,407.591,446.02,0,0,0
2016/7/11 18:00,405.341,634.51,0,0,0
2016/7/11 19:00,458.286,636.45,0,0,0
2016/7/11 20:00,456.595,639.74,1,0,0
2016/7/11 21:00,510.81300000000005,644.09,0,0,0
2016/7/11 22:00,510.24800000000005,646.82,0,0,0
2016/7/11 23:00,511.841,467.73,0,0,0
2016/7/12 0:00,513.0840000000001,412.86,0,0,0
2016/7/12 1:00,514.2819999999999,251.12,0,0,0
2016/7/12 2:00,566.893,229.94,0,0,0
2016/7/12 3:00,619.819,355.59,0,0,0
2016/7/12 4:00,671.273,538.38,0,0,0
2016/7/12 5:00,667.485,540.29,0,0,0
2016/7/12 6:00,663.461,540.75,0,0,0
2016/7/12 7:00,697.4839999999999,541.02,0,0,0
2016/7/12 8:00,604.6080000000001,492.33,0,0,0
2016/7/12 9:00,541.257,485.46,0,0,0
2016/7/12 10:00,486.134,485.81,0,0,0
2016/7/12 11:00,429.62300000000005,488.46,0,0,0
2016/7/12 12:00,428.69699999999995,345.82,0,0,0
2016/7/12 13:00,445.458,210.53,0,0,0
2016/7/12 14:00,425.63599999999997,210.84,0,0,0
2016/7/12 15:00,535.212,328.19,12,0,0
2016/7/12 16:00,518.6659999999999,489.6,10,0,0
2016/7/12 17:00,619.96,491.3,2,0,0
2016/7/12 18:00,615.481,493.0,0,0,0
2016/7/12 19:00,504.12,592.71,0,0,0
2016/7/12 20:00,559.403,643.3,0,0,0
2016/7/12 21:00,455.291,645.25,0,0,0
2016/7/12 22:00,359.49699999999996,649.85,0,0,0
2016/7/12 23:00,313.733,507.3,0,0,0
2016/7/13 0:00,307.79200000000003,467.67,0,0,0
2016/7/13 1:00,462.342,361.41,0,0,0
2016/7/13 2:00,514.961,327.81,0,0,0
2016/7/13 3:00,623.067,327.35,0,0,0
2016/7/13 4:00,783.909,325.23,0,0,0
2016/7/13 5:00,828.097,324.49,0,0,0
2016/7/13 6:00,886.24,324.49,0,0,0
2016/7/13 7:00,785.794,319.87,0,0,0
2016/7/13 8:00,732.448,394.49,0,0,0
2016/7/13 9:00,732.525,399.95,0,0,0
2016/7/13 10:00,645.201,401.4,0,0,0
2016/7/13 11:00,615.515,400.3,0,0,0
2016/7/13 12:00,585.262,401.6,0,0,0
2016/7/13 13:00,557.435,396.9,0,0,10
2016/7/13 14:00,528.732,394.43,0,0,19
2016/7/13 15:00,497.465,338.54,0,9,0
2016/7/13 16:00,505.351,484.35,0,26,0
2016/7/13 17:00,512.361,768.59,0,2,0
2016/7/13 18:00,618.1709999999999,739.93,2,0,0
2016/7/13 19:00,669.385,498.5,0,0,0
2016/7/13 20:00,719.98,491.97,0,0,0
2016/7/13 21:00,719.592,812.95,0,0,0
2016/7/13 22:00,770.19,805.53,0,0,0
2016/7/13 23:00,871.173,733.96,0,0,0
2016/7/14 0:00,921.52,644.09,0,0,0
2016/7/14 1:00,1072.32,599.92,0,0,0
2016/7/14 2:00,1220.521,620.96,0,0,0
2016/7/14 3:00,1369.72,619.78,0,0,0
2016/7/14 4:00,1522.33,617.34,0,0,0
2016/7/14 5:00,1573.41,670.36,0,0,0
2016/7/14 6:00,1573.47,731.12,0,0,0
2016/7/14 7:00,1523.392,755.32,0,0,0
2016/7/14 8:00,1475.07,731.11,0,1,0
2016/7/14 9:00,1425.265,752.06,0,0,0
2016/7/14 10:00,1372.165,667.7,0,0,0
2016/7/14 11:00,1267.998,429.37,0,0,0
2016/7/14 12:00,1163.7169999999999,618.21,0,0,0
2016/7/14 13:00,1164.128,813.91,0,0,0
2016/7/14 14:00,1167.566,819.16,0,0,0
2016/7/14 15:00,1120.506,715.62,0,0,0
2016/7/14 16:00,1073.298,672.92,0,0,0
2016/7/14 17:00,1127.971,737.56,0,0,0
2016/7/14 18:00,1131.0339999999999,813.89,0,11,17
2016/7/14 19:00,1030.211,840.95,0,0,0
2016/7/14 20:00,974.072,755.47,0,0,0
2016/7/14 21:00,1067.975,755.16,0,0,0
2016/7/14 22:00,1113.526,754.76,0,0,0
2016/7/14 23:00,1088.982,759.0027418,0,0,0
2016/7/15 0:00,1110.976,766.98,0,0,0
2016/7/15 1:00,1239.422,771.88,0,0,0
2016/7/15 2:00,1267.955,753.74,0,0,0
2016/7/15 3:00,1195.45,753.35,0,0,0
2016/7/15 4:00,1273.5810000000001,666.64,0,0,0
2016/7/15 5:00,1233.35,557.21,0,0,0
2016/7/15 6:00,1257.28,557.74,0,0,0
2016/7/15 7:00,1229.072,557.5,0,0,0
2016/7/15 8:00,1257.027,656.21,0,0,0
2016/7/15 9:00,1221.393,654.15,0,0,0
2016/7/15 10:00,1130.183,652.85,0,0,0
2016/7/15 11:00,1124.947,652.05,0,0,0
2016/7/15 12:00,1114.675,651.0339125,0,0,0
2016/7/15 13:00,1043.0810000000001,650.9,0,0,0
2016/7/15 14:00,1022.513,652.1,0,0,0
2016/7/15 15:00,1016.654,647.25,0,0,0
2016/7/15 16:00,964.051,624.6,0,0,0
2016/7/15 17:00,962.953,624.6,0,0,0
2016/7/15 18:00,914.0269999999999,624.1,0,0,5
2016/7/15 19:00,934.3389999999999,623.3,0,0,1
2016/7/15 20:00,841.985,602.97,0,1,0
2016/7/15 21:00,862.5930000000001,654.8,0,0,0
2016/7/15 22:00,871.793,653.8,0,0,0
2016/7/15 23:00,889.232,653.05,0,0,0
2016/7/16 0:00,886.2610000000001,652.35,0,0,0
2016/7/16 1:00,868.882,475.9036779,0,0,0
2016/7/16 2:00,965.454,287.12,1,0,0
2016/7/16 3:00,910.6,268.57,0,0,0
2016/7/16 4:00,923.6010000000001,361.64,10,1,0
2016/7/16 5:00,921.847,569.74,12,4,0
2016/7/16 6:00,983.22,570.11,2,0,0
2016/7/16 7:00,918.775,510.33,0,0,0
2016/7/16 8:00,920.13,369.82,0,0,0
2016/7/16 9:00,1040.325,358.3,0,0,0
2016/7/16 10:00,816.1489999999999,540.9,0,0,0
2016/7/16 11:00,787.28,605.08,0,0,0
2016/7/16 12:00,666.2130000000001,608.32,0,0,0
2016/7/16 13:00,719.995,608.96,0,0,0
2016/7/16 14:00,662.663,596.5,0,0,0
2016/7/16 15:00,625.0,597.7,0,2,0
2016/7/16 16:00,786.056,604.41,0,0,0
2016/7/16 17:00,794.0369999999999,542.38,0,0,0
2016/7/16 18:00,844.7560000000001,438.05,0,0,0
2016/7/16 19:00,930.6669999999999,464.27,0,0,0
2016/7/16 20:00,917.0089999999999,502.12,0,0,0
2016/7/16 21:00,853.637,551.3,0,0,0
2016/7/16 22:00,921.937,557.1,0,0,0
2016/7/16 23:00,912.933,468.09,0,0,0
2016/7/17 0:00,955.46,436.4,0,0,0
2016/7/17 1:00,865.3430000000001,432.95,0,0,0
2016/7/17 2:00,882.4810000000001,434.6,0,0,0
2016/7/17 3:00,917.1610000000001,433.05,0,0,0
2016/7/17 4:00,845.8969999999999,434.45,0,0,0
2016/7/17 5:00,858.347,434.45,0,0,0
2016/7/17 6:00,820.5210000000001,432.45,1,0,2
2016/7/17 7:00,833.798,432.95,0,2,0
2016/7/17 8:00,788.88,428.95,0,0,0
2016/7/17 9:00,734.437,428.05,0,0,0
2016/7/17 10:00,784.809,513.26,0,0,0
2016/7/17 11:00,746.199,547.75,0,2,0
2016/7/17 12:00,706.925,553.5,0,4,0
2016/7/17 13:00,730.793,530.72,2,2,0
2016/7/17 14:00,747.675,387.49,2,0,0
2016/7/17 15:00,786.054,387.19,0,2,0
2016/7/17 16:00,732.177,379.31,0,0,0
2016/7/17 17:00,710.44,218.12431170000002,0,0,0
2016/7/17 18:00,784.5039999999999,194.68,0,0,0
2016/7/17 19:00,755.4689999999999,515.97,0,0,0
2016/7/17 20:00,809.314,550.9,0,1,0
2016/7/17 21:00,755.3839999999999,552.4,0,0,0
2016/7/17 22:00,911.992,403.01,0,0,0
2016/7/17 23:00,996.12,351.29,0,0,0
2016/7/18 0:00,1019.73,349.55,0,0,0
2016/7/18 1:00,1066.31,371.22,0,0,0
2016/7/18 2:00,999.19,420.06968380000006,0,0,0
2016/7/18 3:00,1124.26,497.2800239,0,0,0
2016/7/18 4:00,959.31,602.8908881,0,0,0
2016/7/18 5:00,999.47,686.2379162000001,0,0,0
2016/7/18 6:00,964.74,696.6567481000001,0,0,0
2016/7/18 7:00,852.68,634.07,0,0,0
2016/7/18 8:00,881.39,509.44,0,0,0
2016/7/18 9:00,770.11,408.15,0,0,1
2016/7/18 10:00,1020.07,474.22,0,0,0
2016/7/18 11:00,868.3,538.45,0,0,17
2016/7/18 12:00,852.3,550.308677,0,0,6
2016/7/18 13:00,885.6,538.79,0,0,0
2016/7/18 14:00,869.0,537.19,0,0,0
2016/7/18 15:00,903.43,539.34,0,0,0
2016/7/18 16:00,797.85,537.57,0,0,0
2016/7/18 17:00,935.9,542.05,0,0,0
2016/7/18 18:00,958.56,547.4159687999999,0,0,0
2016/7/18 19:00,1057.12,549.9,0,0,0
2016/7/18 20:00,1117.71,548.85,0,0,0
2016/7/18 21:00,1101.816,548.45,0,0,0
2016/7/18 22:00,1033.7730000000001,467.42,0,0,0
2016/7/18 23:00,1034.3310000000001,336.16,0,0,0
2016/7/19 0:00,1030.0,212.17,0,0,0
2016/7/19 1:00,965.01,181.43,0,0,0
2016/7/19 2:00,1025.35,183.72,0,0,0
2016/7/19 3:00,1004.1,344.35,0,0,0
2016/7/19 4:00,1126.58,431.55,0,0,0
2016/7/19 5:00,1008.66,432.35,0,0,0
2016/7/19 6:00,1039.68,431.85,0,0,0
2016/7/19 7:00,1022.13,433.4,0,0,0
2016/7/19 9:00,913.725,431.85,0,0,0
2016/7/19 10:00,671.0830000000001,431.15,0,0,0
2016/7/19 11:00,765.418,431.5,0,0,0
2016/7/19 12:00,610.714,430.5,0,0,0
2016/7/19 13:00,641.383,432.1,0,0,0
2016/7/19 14:00,597.3580000000001,434.05,0,0,0
2016/7/19 15:00,592.095,434.4,0,0,0
2016/7/19 16:00,699.783,434.8,0,0,0
2016/7/19 17:00,698.258,433.8,0,0,0
2016/7/19 18:00,779.304,432.7,0,0,0
2016/7/19 19:00,732.8919999999999,432.8,0,0,0
2016/7/19 20:00,693.347,340.95,0,0,0
2016/7/19 21:00,743.7289999999999,330.56,0,0,0
2016/7/19 22:00,728.054,331.28,0,0,0
2016/7/19 23:00,744.6610000000001,331.86,0,0,0
2016/7/20 0:00,721.9739999999999,330.44,0,0,0
2016/7/20 1:00,715.8589999999999,229.76,0,0,0
2016/7/20 2:00,824.123,188.66,0,0,0
2016/7/20 3:00,835.88,188.38,0,0,0
2016/7/20 4:00,805.6619999999999,202.05,0,0,0
2016/7/20 5:00,837.977,200.59,0,0,1
2016/7/20 6:00,767.5089999999999,199.62,0,0,0
2016/7/20 7:00,816.535,186.33,0,1,5
2016/7/20 8:00,741.107,337.24,1,2,0
2016/7/20 9:00,711.9730000000001,348.81,1,2,1
2016/7/20 10:00,741.293,415.25,0,0,1
2016/7/20 11:00,661.418,422.65,0,0,0
2016/7/20 12:00,686.888,423.3,0,0,3
2016/7/20 13:00,595.905,424.15,0,0,3
2016/7/20 14:00,592.285,424.35,0,2,1
2016/7/20 15:00,503.671,423.7,0,0,3
2016/7/20 16:00,542.684,463.84,0,0,0
2016/7/20 17:00,468.225,595.49,0,0,0
2016/7/20 18:00,545.447,596.36,0,0,0
2016/7/20 19:00,599.582,599.77,0,0,0
2016/7/20 20:00,641.191,604.46,0,1,0
2016/7/20 21:00,714.461,609.26,0,0,0
2016/7/20 22:00,695.325,592.25,0,0,0
2016/7/20 23:00,722.505,406.77,0,0,0
2016/7/21 0:00,752.059,430.95,0,0,0
2016/7/21 1:00,879.683,413.25,0,0,0
2016/7/21 2:00,905.826,413.15,0,0,0
2016/7/21 3:00,943.373,411.25,0,0,0
2016/7/21 4:00,957.831,408.43,0,0,0
2016/7/21 5:00,1038.068,252.78,0,0,0
2016/7/21 6:00,1045.705,240.5,0,0,0
2016/7/21 7:00,970.66,217.9,0,0,0
2016/7/21 8:00,950.196,240.8,0,0,0
2016/7/21 9:00,962.653,237.49,0,0,0
2016/7/21 10:00,959.02,234.38,0,0,0
2016/7/21 11:00,845.4780000000001,191.59,0,0,0
2016/7/21 12:00,791.5089999999999,210.03,0,0,0
2016/7/21 13:00,721.018,188.74,0,0,0
2016/7/21 14:00,731.711,206.61,0,0,0
2016/7/21 15:00,731.186,203.68,0,0,0
2016/7/21 16:00,593.283,366.85,0,0,0
2016/7/21 17:00,718.4730000000001,404.0,0,0,0
2016/7/21 18:00,581.3330000000001,403.95,0,0,0
2016/7/21 19:00,515.836,405.45,0,0,0
2016/7/21 20:00,438.82800000000003,404.5,0,0,0
2016/7/21 21:00,435.05199999999996,404.9,0,0,0
2016/7/21 22:00,420.207,404.75,0,0,0
2016/7/21 23:00,399.361,404.65,0,0,0
2016/7/22 0:00,483.042,403.3,0,0,0
2016/7/22 1:00,529.831,332.45,0,0,0
2016/7/22 2:00,578.215,324.05,0,0,0
2016/7/22 3:00,528.369,324.97,0,0,0
2016/7/22 4:00,601.427,324.96,0,0,0
2016/7/22 5:00,568.9119999999999,324.35,0,0,0
2016/7/22 6:00,634.675,326.34,0,0,0
2016/7/22 7:00,684.5189999999999,324.99,0,0,0
2016/7/22 8:00,681.291,326.71,0,0,0
2016/7/22 9:00,714.865,326.69,0,0,0
2016/7/22 10:00,644.797,325.51,0,0,0
2016/7/22 11:00,614.117,323.55,0,0,0
2016/7/22 12:00,622.187,323.11,0,0,0
2016/7/22 13:00,521.1990000000001,301.61,0,0,0
2016/7/22 14:00,552.5740000000001,163.4,0,0,0
2016/7/22 15:00,433.235,164.47,0,0,0
2016/7/22 16:00,590.297,164.1,0,0,0
2016/7/22 17:00,616.982,368.97,0,0,0
2016/7/22 18:00,480.977,404.03,0,0,0
2016/7/22 19:00,606.196,431.82,0,0,0
