TIME,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2015/10/1 0:00,396.87,373.0,0,0,0
2015/10/1 1:00,484.05,265.0,0,0,0
2015/10/1 2:00,429.881,264.0,0,0,0
2015/10/1 3:00,421.20300000000003,264.0,0,0,0
2015/10/1 4:00,396.639,265.0,1,0,0
2015/10/1 5:00,493.844,265.0,0,0,0
2015/10/1 6:00,444.371,264.0,0,0,0
2015/10/1 7:00,374.32199999999995,265.0,0,0,0
2015/10/1 8:00,357.371,265.0,0,0,0
2015/10/1 9:00,398.19699999999995,265.0,0,0,0
2015/10/1 10:00,499.06,265.0,0,0,0
2015/10/1 11:00,362.99300000000005,265.0,0,0,0
2015/10/1 12:00,344.17800000000005,266.0,0,0,0
2015/10/1 13:00,347.98699999999997,266.0,0,0,0
2015/10/1 14:00,358.668,264.0,0,0,0
2015/10/1 15:00,271.803,265.0,0,0,0
2015/10/1 16:00,286.342,266.0,0,0,0
2015/10/1 17:00,373.658,266.0,0,0,0
2015/10/1 18:00,325.685,358.0,0,0,0
2015/10/1 19:00,304.64599999999996,373.0,0,0,0
2015/10/1 20:00,389.161,372.0,0,0,0
2015/10/1 21:00,439.337,372.0,0,0,0
2015/10/1 22:00,415.95300000000003,375.0,0,0,0
2015/10/1 23:00,280.046,375.0,0,0,0
2015/10/2 0:00,417.285,374.0,0,0,0
2015/10/2 1:00,442.426,270.0,0,0,0
2015/10/2 2:00,404.231,270.0,0,0,0
2015/10/2 3:00,449.84,266.0,0,0,0
2015/10/2 4:00,451.13599999999997,266.0,0,0,0
2015/10/2 5:00,519.281,268.0,0,0,0
2015/10/2 6:00,586.6619999999999,268.0,0,0,0
2015/10/2 7:00,551.263,269.0,0,0,0
2015/10/2 8:00,472.731,268.0,0,0,0
2015/10/2 9:00,375.715,268.0,0,0,0
2015/10/2 10:00,324.694,269.0,0,0,0
2015/10/2 11:00,378.903,269.0,0,0,0
2015/10/2 12:00,326.486,268.0,0,0,0
2015/10/2 13:00,367.397,269.0,0,0,0
2015/10/2 14:00,392.848,269.0,0,0,0
2015/10/2 15:00,379.03,266.0,0,0,0
2015/10/2 16:00,386.48199999999997,260.0,0,0,0
2015/10/2 17:00,374.173,261.0,0,0,0
2015/10/2 18:00,244.699,286.0,0,0,0
2015/10/2 19:00,316.205,287.0,0,0,0
2015/10/2 20:00,355.834,288.0,0,0,0
2015/10/2 21:00,293.552,289.0,0,0,0
2015/10/2 22:00,318.586,289.0,1,0,0
2015/10/2 23:00,271.691,289.0,0,0,0
2015/10/3 0:00,443.575,289.0,0,0,0
2015/10/3 1:00,395.269,261.0,0,0,0
2015/10/3 2:00,329.462,260.0,0,0,0
2015/10/3 3:00,422.019,260.0,0,0,0
2015/10/3 4:00,423.745,260.0,0,0,0
2015/10/3 5:00,402.36699999999996,260.0,0,0,0
2015/10/3 6:00,338.006,260.0,0,0,0
2015/10/3 7:00,324.197,261.0,0,0,0
2015/10/3 8:00,304.382,260.0,0,0,0
2015/10/3 9:00,414.038,266.0,0,0,0
2015/10/3 10:00,359.81699999999995,264.0,0,0,0
2015/10/3 11:00,467.626,264.0,0,0,0
2015/10/3 12:00,286.447,265.0,0,0,0
2015/10/3 13:00,309.96,264.0,0,0,0
2015/10/3 14:00,399.214,264.0,0,0,0
2015/10/3 15:00,297.416,264.0,0,0,0
2015/10/3 16:00,198.428,264.0,0,0,0
2015/10/3 17:00,210.204,265.0,0,0,0
2015/10/3 18:00,536.0369999999999,268.0,0,0,0
2015/10/3 19:00,322.722,267.0,0,0,0
2015/10/3 20:00,225.951,268.0,0,0,0
2015/10/3 21:00,278.965,272.0,0,0,0
2015/10/3 22:00,423.81,271.0,0,0,0
2015/10/3 23:00,343.908,271.0,0,0,0
2015/10/4 0:00,155.328,270.0,0,0,0
2015/10/4 1:00,283.052,163.0,0,0,0
2015/10/4 2:00,420.82,222.0,0,0,0
2015/10/4 3:00,365.01300000000003,165.0,0,0,0
2015/10/4 4:00,378.851,166.0,0,0,0
2015/10/4 5:00,285.403,166.0,0,0,0
2015/10/4 6:00,280.84,166.0,0,0,0
2015/10/4 7:00,314.69,166.0,0,0,0
2015/10/4 8:00,230.37099999999998,166.0,0,0,0
2015/10/4 9:00,300.418,163.0,0,0,0
2015/10/4 10:00,201.408,164.0,0,0,0
2015/10/4 11:00,234.265,163.0,0,0,0
2015/10/4 12:00,160.316,163.0,0,0,0
2015/10/4 13:00,186.61900000000003,164.0,0,0,0
2015/10/4 14:00,214.74,163.0,0,0,0
2015/10/4 15:00,185.648,164.0,0,0,0
2015/10/4 16:00,327.272,164.0,0,1,0
2015/10/4 17:00,282.968,159.0,0,0,0
2015/10/4 18:00,347.905,192.0,0,0,0
2015/10/4 19:00,291.116,198.0,0,0,0
2015/10/4 20:00,260.768,198.0,0,0,0
2015/10/4 21:00,181.283,199.0,0,0,0
2015/10/4 22:00,90.631,199.0,0,0,0
2015/10/4 23:00,180.674,199.0,0,0,0
2015/10/5 0:00,188.935,199.0,0,0,0
2015/10/5 1:00,161.19799999999998,161.0,0,0,0
2015/10/5 2:00,203.957,161.0,0,0,0
2015/10/5 3:00,140.947,161.0,0,0,0
2015/10/5 4:00,250.63,162.0,0,2,0
2015/10/5 5:00,294.525,162.0,0,2,0
2015/10/5 6:00,301.897,162.0,0,2,0
2015/10/5 7:00,271.94599999999997,162.0,0,0,1
2015/10/5 8:00,239.983,162.0,0,4,0
2015/10/5 9:00,227.118,159.0,0,0,0
2015/10/5 10:00,108.70200000000001,159.0,0,2,0
2015/10/5 11:00,180.41099999999997,421.0,0,2,0
2015/10/5 12:00,180.65599999999998,427.0,0,2,0
2015/10/5 13:00,244.658,426.0,0,2,1
2015/10/5 14:00,263.774,426.0,0,0,0
2015/10/5 15:00,383.30300000000005,427.0,0,4,1
2015/10/5 16:00,387.848,429.0,0,4,1
2015/10/5 17:00,221.37599999999998,430.0,0,0,1
2015/10/5 18:00,332.98800000000006,532.0,0,2,2
2015/10/5 19:00,379.23699999999997,574.0,0,4,2
2015/10/5 20:00,548.307,578.0,0,4,1
2015/10/5 21:00,553.356,578.0,0,2,1
2015/10/5 22:00,647.015,576.0,0,6,1
2015/10/5 23:00,740.8919999999999,577.0,0,4,0
2015/10/6 0:00,724.8510000000001,586.0,0,2,1
2015/10/6 1:00,867.078,591.0,0,0,3
2015/10/6 2:00,849.587,586.0,0,2,2
2015/10/6 3:00,876.441,584.0,0,2,0
2015/10/6 4:00,974.1560000000001,586.0,0,4,1
2015/10/6 5:00,1099.9569999999999,585.0,0,2,3
2015/10/6 6:00,1193.792,712.0,0,0,3
2015/10/6 7:00,1287.136,760.0,0,2,3
2015/10/6 8:00,1304.0819999999999,760.0,0,3,0
2015/10/6 9:00,1405.392,768.0,1,3,1
2015/10/6 10:00,1299.373,769.0,0,0,1
2015/10/6 11:00,1431.5520000000001,766.0,0,2,9
2015/10/6 12:00,1352.625,765.0,0,8,4
2015/10/6 13:00,1448.668,758.0,0,2,1
2015/10/6 14:00,1506.517,758.0,0,0,0
2015/10/6 15:00,1559.911,748.0,0,0,0
2015/10/6 16:00,1675.8529999999998,1111.0,0,2,0
2015/10/6 17:00,1697.455,1849.0,0,4,0
2015/10/6 18:00,1856.755,1854.0,0,0,0
2015/10/6 19:00,1681.769,1858.0,0,0,0
2015/10/6 20:00,1739.1770000000001,1983.0,0,2,0
2015/10/6 21:00,1900.154,1985.0,0,0,0
2015/10/6 22:00,2024.5829999999999,2232.0,0,0,1
2015/10/6 23:00,2021.175,2239.0,0,0,0
2015/10/7 0:00,2345.519,2240.0,0,0,0
2015/10/7 1:00,2525.185,2510.0,0,0,0
2015/10/7 2:00,2807.491,2507.0,0,0,0
2015/10/7 3:00,2802.555,2505.0,0,0,1
2015/10/7 4:00,3080.781,2503.0,0,0,0
2015/10/7 5:00,3287.4240000000004,2503.0,0,0,0
2015/10/7 6:00,3200.211,2688.0,0,0,0
2015/10/7 7:00,3397.292,2859.0,0,0,0
2015/10/7 8:00,3365.197,2739.0,1,0,0
2015/10/7 9:00,3493.364,2737.0,0,0,0
2015/10/7 10:00,3448.5559999999996,2621.0,0,0,0
2015/10/7 11:00,3452.179,2737.0,0,0,0
2015/10/7 12:00,3406.531,2733.0,0,0,1
2015/10/7 13:00,3639.86,2735.0,0,0,0
