TIME,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2015/1/1 0:00,180.475,67.0,0,0,0
2015/1/1 1:00,206.63400000000001,65.0,0,0,0
2015/1/1 2:00,200.75799999999998,66.0,0,0,0
2015/1/1 3:00,183.565,66.0,0,0,0
2015/1/1 4:00,167.91,66.0,0,0,0
2015/1/1 5:00,179.35,65.0,0,0,0
2015/1/1 6:00,162.501,66.0,0,0,0
2015/1/1 7:00,148.392,65.0,0,0,0
2015/1/1 8:00,170.65900000000002,66.0,0,0,0
2015/1/1 9:00,152.862,65.0,0,0,0
2015/1/1 10:00,159.296,65.0,0,0,0
2015/1/1 11:00,163.24200000000002,66.0,0,0,0
2015/1/1 12:00,176.50900000000001,70.0,0,0,0
2015/1/1 13:00,139.605,156.0,0,0,0
2015/1/1 14:00,125.14,156.0,0,0,0
2015/1/1 15:00,141.614,156.0,0,0,0
2015/1/1 16:00,146.59799999999998,156.0,0,0,0
2015/1/1 17:00,147.442,167.0,0,0,0
2015/1/1 18:00,117.684,199.0,0,0,0
2015/1/1 19:00,143.28799999999998,199.0,0,0,0
2015/1/1 20:00,152.21,198.0,0,0,0
2015/1/1 21:00,125.898,198.0,0,0,0
2015/1/1 22:00,110.184,199.0,0,0,0
2015/1/1 23:00,127.58200000000001,198.0,0,0,0
2015/1/2 0:00,145.93200000000002,177.0,0,0,0
2015/1/2 1:00,135.259,68.0,0,0,0
2015/1/2 2:00,113.13799999999999,68.0,0,0,0
2015/1/2 3:00,146.56,68.0,0,0,0
2015/1/2 4:00,156.628,68.0,0,0,0
2015/1/2 5:00,140.187,68.0,0,0,0
2015/1/2 6:00,144.08100000000002,68.0,0,0,0
2015/1/2 7:00,176.07299999999998,68.0,0,0,0
2015/1/2 8:00,203.66099999999997,69.0,0,0,0
2015/1/2 9:00,187.438,68.0,0,0,0
2015/1/2 10:00,232.33599999999998,68.0,0,0,0
2015/1/2 11:00,201.831,68.0,0,0,0
2015/1/2 12:00,220.075,83.0,0,0,0
2015/1/2 13:00,185.12599999999998,155.0,0,0,0
2015/1/2 14:00,183.605,155.0,0,0,0
2015/1/2 15:00,195.50599999999997,155.0,0,0,0
2015/1/2 16:00,144.986,155.0,0,0,0
2015/1/2 17:00,177.537,159.0,0,0,0
2015/1/2 18:00,165.65,159.0,0,0,0
2015/1/2 19:00,202.215,159.0,0,0,0
2015/1/2 20:00,181.144,159.0,0,0,0
2015/1/2 21:00,189.127,159.0,0,0,0
2015/1/2 22:00,226.89,159.0,0,0,0
2015/1/2 23:00,197.03099999999998,141.0,0,0,0
2015/1/3 0:00,219.84599999999998,67.0,0,0,0
2015/1/3 1:00,216.313,68.0,0,0,0
2015/1/3 2:00,215.03799999999998,68.0,0,0,0
2015/1/3 3:00,186.753,69.0,0,0,0
2015/1/3 4:00,185.675,68.0,0,0,0
2015/1/3 5:00,187.62900000000002,68.0,0,0,0
2015/1/3 6:00,191.101,69.0,0,0,0
2015/1/3 7:00,162.453,68.0,0,0,0
2015/1/3 8:00,190.122,69.0,0,0,0
2015/1/3 9:00,182.533,69.0,0,0,0
2015/1/3 10:00,181.294,69.0,0,0,0
2015/1/3 11:00,187.613,68.0,0,0,0
2015/1/3 12:00,190.93,68.0,0,0,0
2015/1/3 13:00,197.793,68.0,0,0,0
2015/1/3 14:00,174.767,68.0,0,0,0
2015/1/3 15:00,187.46,79.0,0,0,0
2015/1/3 16:00,189.628,157.0,0,0,0
2015/1/3 17:00,182.012,158.0,0,0,0
2015/1/3 18:00,145.219,159.0,0,0,0
2015/1/3 19:00,162.186,159.0,0,0,0
2015/1/3 20:00,148.851,158.0,0,0,0
2015/1/3 21:00,158.061,159.0,0,0,0
2015/1/3 22:00,156.556,159.0,0,0,0
2015/1/3 23:00,132.93200000000002,143.0,0,0,0
2015/1/4 0:00,158.609,67.0,0,0,0
2015/1/4 1:00,148.03,67.0,0,0,0
2015/1/4 2:00,167.797,67.0,0,0,0
2015/1/4 3:00,165.041,66.0,0,0,0
2015/1/4 4:00,149.305,67.0,0,0,0
2015/1/4 5:00,187.054,67.0,0,0,0
2015/1/4 6:00,176.945,67.0,0,0,0
2015/1/4 7:00,149.167,67.0,0,0,0
2015/1/4 8:00,176.919,67.0,0,0,0
2015/1/4 9:00,149.142,67.0,0,0,0
2015/1/4 10:00,149.11700000000002,67.0,0,0,0
2015/1/4 11:00,149.092,67.0,0,0,0
2015/1/4 12:00,149.119,67.0,0,0,0
2015/1/4 13:00,188.39700000000002,65.0,0,0,0
2015/1/4 14:00,153.576,67.0,0,0,0
2015/1/4 15:00,176.417,65.0,0,0,0
2015/1/4 16:00,167.24,145.0,0,0,0
2015/1/4 17:00,158.108,156.0,0,0,0
2015/1/4 18:00,155.819,156.0,0,0,0
2015/1/4 19:00,143.006,156.0,0,0,0
2015/1/4 20:00,176.418,159.0,0,0,0
2015/1/4 21:00,151.346,159.0,0,0,0
2015/1/4 22:00,154.099,159.0,0,0,0
2015/1/4 23:00,153.636,139.0,0,0,0
2015/1/5 0:00,170.85,67.0,0,0,0
2015/1/5 1:00,161.642,70.0,0,0,0
2015/1/5 2:00,125.76799999999999,70.0,0,0,0
2015/1/5 3:00,171.47299999999998,69.0,0,0,0
2015/1/5 4:00,168.41,70.0,0,0,0
2015/1/5 5:00,167.49599999999998,69.0,0,0,0
2015/1/5 6:00,142.809,69.0,0,0,0
2015/1/5 7:00,141.21,69.0,0,0,0
2015/1/5 8:00,165.16400000000002,70.0,0,0,0
2015/1/5 9:00,158.16299999999998,70.0,0,0,0
2015/1/5 10:00,139.89600000000002,71.0,0,0,0
2015/1/5 11:00,150.43,71.0,0,0,0
2015/1/5 12:00,155.217,71.0,0,0,0
2015/1/5 13:00,175.085,71.0,0,0,0
2015/1/5 14:00,160.664,70.0,0,0,0
2015/1/5 15:00,124.244,71.0,0,0,0
2015/1/5 16:00,152.025,72.0,0,0,0
2015/1/5 17:00,113.27,70.0,0,0,0
2015/1/5 18:00,114.88799999999999,138.0,0,0,0
2015/1/5 19:00,131.632,160.0,0,0,0
2015/1/5 20:00,127.20700000000001,160.0,0,0,0
2015/1/5 21:00,154.95600000000002,160.0,0,0,0
2015/1/5 22:00,127.175,160.0,0,0,0
2015/1/5 23:00,165.928,142.0,0,0,0
2015/1/6 0:00,169.30700000000002,73.0,0,0,0
2015/1/6 1:00,144.83700000000002,71.0,0,0,0
2015/1/6 2:00,162.744,71.0,0,0,0
2015/1/6 3:00,149.046,71.0,0,0,0
2015/1/6 4:00,190.873,71.0,0,0,0
2015/1/6 5:00,177.058,71.0,0,0,0
2015/1/6 6:00,191.082,72.0,0,0,0
2015/1/6 7:00,177.299,71.0,0,0,0
2015/1/6 8:00,150.02700000000002,71.0,1,1,0
2015/1/6 9:00,149.97799999999998,71.0,0,0,0
2015/1/6 10:00,122.20200000000001,71.0,0,0,0
2015/1/6 11:00,150.101,71.0,0,0,0
2015/1/6 12:00,122.329,71.0,1,1,0
2015/1/6 13:00,122.405,71.0,0,0,0
2015/1/6 14:00,122.53,71.0,0,0,0
2015/1/6 15:00,122.645,71.0,0,0,0
2015/1/6 16:00,122.911,72.0,0,0,0
2015/1/6 17:00,123.118,71.0,0,0,0
2015/1/6 18:00,150.911,71.0,0,0,0
2015/1/6 19:00,150.868,71.0,0,0,0
2015/1/6 20:00,150.833,71.0,0,0,0
2015/1/6 21:00,178.487,71.0,0,0,0
2015/1/6 22:00,178.195,71.0,0,0,0
2015/1/6 23:00,177.981,71.0,0,0,0
2015/1/7 0:00,149.487,72.0,0,0,0
2015/1/7 1:00,176.99,76.0,0,0,0
2015/1/7 2:00,148.753,76.0,0,0,0
2015/1/7 3:00,147.974,75.0,0,0,0
2015/1/7 4:00,147.178,74.0,0,0,0
2015/1/7 5:00,121.508,73.0,0,0,0
2015/1/7 6:00,153.451,74.0,0,0,0
2015/1/7 7:00,126.926,75.0,0,0,0
2015/1/7 8:00,155.306,74.0,0,0,0
2015/1/7 9:00,136.378,74.0,0,0,0
2015/1/7 10:00,158.405,74.0,0,0,0
2015/1/7 11:00,169.97400000000002,74.0,0,0,0
2015/1/7 12:00,124.677,74.0,0,0,0
2015/1/7 13:00,165.2,74.0,0,0,0
2015/1/7 14:00,150.944,74.0,0,0,0
2015/1/7 15:00,156.808,74.0,0,0,0
2015/1/7 16:00,149.32399999999998,74.0,0,0,0
2015/1/7 17:00,149.346,72.0,0,0,0
2015/1/7 18:00,160.83,74.0,0,0,0
2015/1/7 19:00,121.199,73.0,0,0,0
2015/1/7 20:00,162.041,73.0,0,0,0
2015/1/7 21:00,146.891,73.0,0,0,0
2015/1/7 22:00,159.72799999999998,73.0,0,0,0
2015/1/7 23:00,144.773,72.0,0,0,0
2015/1/8 0:00,147.357,73.0,0,0,0
2015/1/8 1:00,145.44,73.0,0,0,0
2015/1/8 2:00,117.79700000000001,73.0,0,0,0
2015/1/8 3:00,145.957,72.0,0,0,0
2015/1/8 4:00,118.54,73.0,0,0,0
2015/1/8 5:00,119.115,73.0,0,0,0
2015/1/8 6:00,118.212,73.0,0,0,0
2015/1/8 7:00,117.59,73.0,0,0,0
2015/1/8 8:00,145.314,72.0,0,0,0
2015/1/8 9:00,117.445,73.0,0,0,0
2015/1/8 10:00,145.137,73.0,0,0,0
2015/1/8 11:00,117.059,73.0,0,0,0
2015/1/8 12:00,144.741,72.0,0,0,0
2015/1/8 13:00,144.671,72.0,0,0,0
2015/1/8 14:00,116.863,86.0,0,0,0
2015/1/8 15:00,144.645,155.0,0,0,0
2015/1/8 16:00,110.584,155.0,0,0,0
2015/1/8 17:00,160.254,155.0,0,0,0
2015/1/8 18:00,126.86200000000001,154.0,0,0,0
2015/1/8 19:00,121.441,154.0,0,0,0
2015/1/8 20:00,143.67700000000002,154.0,0,0,0
2015/1/8 21:00,137.963,160.0,0,0,0
2015/1/8 22:00,138.541,159.0,0,0,0
2015/1/8 23:00,111.12799999999999,159.0,0,0,0
2015/1/9 0:00,138.942,159.0,0,0,0
