TIME,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2016/1/1 0:00,399.60699999999997,431.0,0,0,0
2016/1/1 1:00,529.254,326.0,0,0,0
2016/1/1 2:00,464.457,329.0,0,0,0
2016/1/1 3:00,529.269,325.0,0,0,0
2016/1/1 4:00,529.27,327.0,0,0,0
2016/1/1 5:00,529.271,331.0,0,0,0
2016/1/1 6:00,529.2719999999999,332.0,0,0,0
2016/1/1 7:00,464.43800000000005,282.0,0,0,0
2016/1/1 8:00,423.67199999999997,191.0,0,0,0
2016/1/1 9:00,290.889,188.0,0,0,0
2016/1/1 10:00,330.765,188.0,0,0,0
2016/1/1 11:00,335.54699999999997,187.0,0,0,0
2016/1/1 12:00,341.147,193.0,0,0,0
2016/1/1 13:00,410.125,187.0,0,0,0
2016/1/1 14:00,456.491,187.0,0,0,0
2016/1/1 15:00,455.88,187.0,0,0,0
2016/1/1 16:00,347.64,187.0,0,0,0
2016/1/1 17:00,341.69199999999995,187.0,0,0,0
2016/1/1 18:00,214.52599999999998,186.0,0,0,0
2016/1/1 19:00,212.551,186.0,0,0,0
2016/1/1 20:00,189.845,187.0,0,0,0
2016/1/1 21:00,343.164,187.0,0,0,0
2016/1/1 22:00,384.542,188.0,0,0,0
2016/1/1 23:00,295.848,188.0,0,0,0
2016/1/2 0:00,376.599,188.0,0,0,0
2016/1/2 1:00,352.99,424.0,0,0,0
2016/1/2 2:00,337.926,444.0,0,0,0
2016/1/2 3:00,274.368,444.0,0,0,0
2016/1/2 4:00,313.769,232.0,0,0,0
2016/1/2 5:00,351.273,186.0,0,0,0
2016/1/2 6:00,404.528,186.0,0,0,0
2016/1/2 7:00,340.85,186.0,0,0,0
2016/1/2 8:00,376.82199999999995,186.0,0,0,0
2016/1/2 9:00,285.04900000000004,187.0,0,0,0
2016/1/2 10:00,230.25900000000001,302.0,0,0,0
2016/1/2 11:00,271.23900000000003,330.0,0,0,0
2016/1/2 12:00,239.21200000000002,330.0,0,0,0
2016/1/2 13:00,296.053,326.0,0,0,0
2016/1/2 14:00,232.21099999999998,326.0,0,0,0
2016/1/2 15:00,390.798,326.0,0,0,0
2016/1/2 16:00,435.464,326.0,0,0,0
2016/1/2 17:00,470.774,326.0,0,0,0
2016/1/2 18:00,502.71,324.0,0,0,0
2016/1/2 19:00,393.37800000000004,330.0,0,0,0
2016/1/2 20:00,486.606,280.0,0,0,0
2016/1/2 21:00,377.439,186.0,0,0,0
2016/1/2 22:00,426.631,187.0,0,0,0
2016/1/2 23:00,337.73199999999997,187.0,0,0,0
2016/1/3 0:00,356.3,184.0,0,0,0
2016/1/3 1:00,547.648,185.0,0,0,0
2016/1/3 2:00,487.087,184.0,0,0,0
2016/1/3 3:00,474.61400000000003,185.0,0,0,0
2016/1/3 4:00,322.828,185.0,0,0,0
2016/1/3 5:00,287.026,185.0,0,0,0
2016/1/3 6:00,164.988,185.0,0,0,0
2016/1/3 7:00,81.521,185.0,0,0,0
2016/1/3 8:00,10.0,185.0,0,0,0
2016/1/3 9:00,59.335,185.0,0,0,0
2016/1/3 10:00,150.05700000000002,319.0,0,0,0
2016/1/3 11:00,239.171,320.0,0,0,0
2016/1/3 12:00,357.846,320.0,0,0,0
2016/1/3 13:00,275.92,320.0,0,0,0
2016/1/3 14:00,420.767,320.0,0,0,0
2016/1/3 15:00,318.918,320.0,0,0,0
2016/1/3 16:00,376.394,324.0,0,0,0
2016/1/3 17:00,501.6,324.0,0,0,0
2016/1/3 18:00,344.055,324.0,0,0,0
2016/1/3 19:00,442.089,325.0,0,0,0
2016/1/3 20:00,422.50800000000004,280.0,0,0,0
2016/1/3 21:00,541.188,198.0,0,0,0
2016/1/3 22:00,457.876,198.0,0,0,0
2016/1/3 23:00,421.931,198.0,0,0,0
2016/1/4 0:00,522.936,200.0,0,0,0
2016/1/4 1:00,504.348,212.0,0,0,0
2016/1/4 2:00,532.444,212.0,0,0,0
2016/1/4 3:00,402.435,211.0,0,0,0
2016/1/4 4:00,342.615,211.0,0,0,0
2016/1/4 5:00,111.095,211.0,0,0,0
2016/1/4 6:00,111.45200000000001,209.0,0,0,0
2016/1/4 7:00,20.278,208.0,0,0,0
2016/1/4 8:00,81.928,208.0,0,0,0
2016/1/4 9:00,59.131,208.0,0,0,1
2016/1/4 10:00,229.709,311.0,0,0,0
2016/1/4 11:00,391.098,326.0,0,0,0
2016/1/4 12:00,425.14,327.0,0,0,0
2016/1/4 13:00,483.384,327.0,0,0,0
2016/1/4 14:00,298.452,328.0,0,0,0
2016/1/4 15:00,289.216,328.0,0,0,1
2016/1/4 16:00,276.116,329.0,0,0,0
2016/1/4 17:00,326.774,327.0,0,0,0
2016/1/4 18:00,417.838,327.0,0,0,0
2016/1/4 19:00,395.038,330.0,0,0,0
2016/1/4 20:00,500.87800000000004,211.0,0,0,0
2016/1/4 21:00,499.04900000000004,211.0,0,0,0
2016/1/4 22:00,528.498,211.0,0,0,0
2016/1/4 23:00,379.282,211.0,0,0,0
2016/1/5 0:00,373.26199999999994,211.0,0,1,0
2016/1/5 1:00,385.909,190.0,0,0,1
2016/1/5 2:00,509.44699999999995,187.0,0,0,0
2016/1/5 3:00,541.274,183.0,0,0,0
2016/1/5 4:00,287.935,186.0,0,0,0
2016/1/5 5:00,281.78700000000003,183.0,0,0,0
2016/1/5 6:00,93.225,183.0,0,0,0
2016/1/5 7:00,134.41299999999998,183.0,0,0,0
2016/1/5 8:00,54.35,184.0,1,2,0
2016/1/5 9:00,51.73,184.0,6,4,0
2016/1/5 10:00,307.566,206.0,2,2,0
2016/1/5 11:00,436.066,323.0,4,0,0
2016/1/5 12:00,595.005,324.0,0,0,0
2016/1/5 13:00,573.999,322.0,0,0,0
2016/1/5 14:00,592.419,322.0,0,0,0
2016/1/5 15:00,526.94,321.0,0,0,0
2016/1/5 16:00,326.012,321.0,0,0,0
2016/1/5 17:00,216.653,332.0,0,0,0
2016/1/5 18:00,305.949,215.0,0,0,0
2016/1/5 19:00,268.425,212.0,0,0,0
2016/1/5 20:00,510.85,212.0,1,1,0
2016/1/5 21:00,478.61199999999997,212.0,0,0,0
2016/1/5 22:00,509.81,212.0,0,0,0
2016/1/5 23:00,524.876,208.0,0,0,0
2016/1/6 0:00,471.501,207.0,0,0,0
2016/1/6 1:00,444.51599999999996,271.0,0,0,0
2016/1/6 2:00,350.681,328.02730160000004,0,0,0
2016/1/6 3:00,442.08099999999996,365.22073860000006,0,0,0
2016/1/6 4:00,479.75699999999995,382.4154768,0,0,0
2016/1/6 5:00,425.279,382.21900519999997,0,0,0
2016/1/6 6:00,275.839,380.2762588,0,0,0
2016/1/6 7:00,303.481,379.1947267,0,0,0
2016/1/6 8:00,227.67700000000002,379.0,0,0,0
2016/1/6 9:00,377.60400000000004,377.0,0,0,0
2016/1/6 10:00,325.288,354.0,0,0,0
2016/1/6 11:00,513.952,288.0,0,0,0
2016/1/6 12:00,543.168,290.0,0,0,0
2016/1/6 13:00,631.32,288.0,0,0,0
2016/1/6 14:00,702.335,290.0,0,0,0
2016/1/6 15:00,563.172,291.0,0,0,0
2016/1/6 16:00,495.914,290.0,0,0,0
2016/1/6 17:00,384.931,286.0,0,0,0
2016/1/6 18:00,369.474,285.0,0,0,0
2016/1/6 19:00,338.88300000000004,287.0,0,0,0
2016/1/6 20:00,359.769,288.0,0,0,0
2016/1/6 21:00,352.175,287.0,0,0,0
2016/1/6 22:00,476.615,287.0,0,0,0
2016/1/6 23:00,472.017,287.0,0,0,0
2016/1/7 0:00,601.197,287.0,0,0,0
2016/1/7 1:00,550.909,344.0,0,0,0
2016/1/7 2:00,534.7919999999999,398.0,0,0,0
2016/1/7 3:00,466.846,399.0,0,0,0
2016/1/7 4:00,397.219,397.0,0,0,0
2016/1/7 5:00,453.779,397.0,0,0,0
2016/1/7 6:00,351.09,401.0,0,0,0
2016/1/7 7:00,299.043,402.0,1,0,0
2016/1/7 8:00,283.057,401.0,0,0,0
2016/1/7 9:00,407.69800000000004,401.0,0,1,0
2016/1/7 10:00,578.805,405.0,0,0,0
2016/1/7 11:00,632.224,325.0,0,0,0
2016/1/7 12:00,574.016,329.0,0,0,0
2016/1/7 13:00,611.989,213.0,0,0,1
2016/1/7 14:00,525.696,213.0,0,0,2
2016/1/7 15:00,446.527,213.0,0,0,1
2016/1/7 16:00,386.30800000000005,214.0,0,0,0
2016/1/7 17:00,377.454,213.0,2,0,1
2016/1/7 18:00,441.776,213.0,0,0,1
2016/1/7 19:00,470.792,352.0,0,0,0
2016/1/7 20:00,532.384,353.0,0,2,0
2016/1/7 21:00,481.441,354.0,0,0,0
2016/1/7 22:00,351.47,354.0,0,0,0
2016/1/7 23:00,294.461,354.0,0,0,0
2016/1/8 0:00,437.776,352.0,0,0,0
2016/1/8 1:00,449.474,323.0,0,0,0
2016/1/8 2:00,491.036,323.0,0,0,0
2016/1/8 3:00,484.211,324.0,0,0,0
2016/1/8 4:00,554.977,323.0,0,0,0
2016/1/8 5:00,558.5,323.0,0,0,0
2016/1/8 6:00,362.75800000000004,324.0,0,0,0
2016/1/8 7:00,306.35200000000003,324.0,0,0,0
2016/1/8 8:00,368.32599999999996,324.0,1,0,0
2016/1/8 9:00,445.44,324.0,0,0,0
2016/1/8 10:00,516.741,327.0,0,0,0
2016/1/8 11:00,377.31199999999995,351.0,0,0,0
2016/1/8 12:00,433.126,352.0,0,0,0
2016/1/8 13:00,566.599,352.0,0,0,0
2016/1/8 14:00,497.31199999999995,352.0,0,0,0
2016/1/8 15:00,538.742,352.0,0,0,0
2016/1/8 16:00,404.593,351.0,0,0,1
2016/1/8 17:00,527.922,352.0,0,0,1
2016/1/8 18:00,423.769,350.0,0,0,0
2016/1/8 19:00,427.483,350.0,0,2,1
2016/1/8 20:00,363.686,350.0,1,1,0
2016/1/8 21:00,437.18199999999996,349.0,0,0,1
2016/1/8 22:00,413.93800000000005,353.0,1,1,0
2016/1/8 23:00,480.50800000000004,353.0,2,0,0
2016/1/9 0:00,730.06,352.0,0,2,1
2016/1/9 1:00,581.153,191.0,0,4,0
2016/1/9 2:00,571.6759999999999,191.0,0,0,0
2016/1/9 3:00,504.505,186.0,2,0,1
2016/1/9 4:00,558.881,186.0,0,0,0
2016/1/9 5:00,582.03,187.0,2,2,0
2016/1/9 6:00,451.586,182.0,0,0,1
2016/1/9 7:00,525.021,182.0,0,2,0
2016/1/9 8:00,388.44300000000004,182.0,1,1,1
2016/1/9 9:00,271.322,182.0,1,1,0
2016/1/9 10:00,225.923,183.0,0,0,1
2016/1/9 11:00,146.61700000000002,346.0,0,0,0
2016/1/9 12:00,158.131,350.0,0,0,0
2016/1/9 13:00,191.38299999999998,350.0,0,0,0
2016/1/9 14:00,377.92,350.0,0,0,0
2016/1/9 15:00,534.356,350.0,0,0,1
2016/1/9 16:00,528.96,350.0,0,0,0
2016/1/9 17:00,512.935,349.0,0,0,0
2016/1/9 18:00,567.737,350.0,0,0,1
2016/1/9 19:00,706.9119999999999,457.0,0,0,0
2016/1/9 20:00,643.636,512.0,0,0,0
2016/1/9 21:00,540.799,512.0,0,0,0
2016/1/9 22:00,657.671,515.0,0,6,0
2016/1/9 23:00,743.5419999999999,514.0,0,0,1
2016/1/10 0:00,720.755,507.0,0,0,0
2016/1/10 1:00,631.054,384.0,0,2,0
2016/1/10 2:00,731.085,386.0,2,0,1
2016/1/10 3:00,818.6610000000001,385.0,0,0,2
2016/1/10 4:00,804.341,480.0,2,2,0
2016/1/10 5:00,820.8660000000001,508.0,2,0,0
2016/1/10 6:00,849.166,511.0,0,0,1
2016/1/10 7:00,838.222,512.0,0,0,1
2016/1/10 8:00,716.128,514.0,0,1,0
2016/1/10 9:00,669.06,521.0,0,0,0
2016/1/10 10:00,710.9639999999999,523.0,0,0,0
2016/1/10 11:00,709.941,499.0,0,0,0
2016/1/10 12:00,738.3860000000001,504.0,0,0,0
2016/1/10 13:00,697.762,521.0,0,0,0
2016/1/10 14:00,844.16,520.0,0,0,0
2016/1/10 15:00,849.94,517.0,0,0,0
2016/1/10 16:00,897.337,511.0,0,0,0
2016/1/10 17:00,933.937,508.0,0,0,0
2016/1/10 18:00,811.7280000000001,509.0,0,0,0
2016/1/10 19:00,916.852,769.0,0,0,0
2016/1/10 20:00,893.451,781.0,0,0,0
2016/1/10 21:00,969.947,796.0,0,0,0
2016/1/10 22:00,979.502,796.0,0,0,0
2016/1/10 23:00,960.7310000000001,795.0,0,0,0
2016/1/11 0:00,1200.444,796.0,0,0,0
2016/1/11 1:00,1071.132,934.0,0,0,0
2016/1/11 2:00,1065.295,1073.0,0,0,0
2016/1/11 3:00,1022.9789999999999,802.0,0,0,0
2016/1/11 4:00,1046.725,802.0,0,0,0
2016/1/11 5:00,1087.702,936.0,0,0,0
2016/1/11 6:00,999.5980000000001,934.0,0,1,1
2016/1/11 7:00,1124.469,935.0,0,0,1
2016/1/11 8:00,1203.547,933.0,0,0,0
2016/1/11 9:00,1198.319,870.0,0,0,0
2016/1/11 10:00,1168.428,864.0,0,0,0
2016/1/11 11:00,1123.878,865.0,0,0,0
2016/1/11 12:00,1214.718,867.0,0,0,0
2016/1/11 13:00,1238.743,864.0,0,0,0
2016/1/11 14:00,1183.723,867.0,0,0,0
2016/1/11 15:00,1215.96,1004.0,0,0,0
2016/1/11 16:00,1210.007,1005.0,0,0,0
2016/1/11 17:00,1212.662,1004.0,0,0,0
2016/1/11 18:00,1146.063,1007.0,0,0,0
2016/1/11 19:00,1077.444,1007.0,0,0,0
2016/1/11 20:00,1099.4389999999999,798.0,0,0,0
2016/1/11 21:00,1139.877,795.0,0,0,0
2016/1/11 22:00,1220.632,692.0,0,0,0
2016/1/11 23:00,1341.381,654.0,0,0,0
2016/1/12 0:00,1444.471,650.0,0,0,0
2016/1/12 1:00,1486.838,728.0,0,0,0
2016/1/12 2:00,1373.875,798.0,0,0,0
2016/1/12 3:00,1241.631,796.0,0,0,0
2016/1/12 4:00,1067.07,1005.0,0,0,0
2016/1/12 5:00,923.41,807.0,0,0,0
2016/1/12 6:00,692.8969999999999,800.0,0,0,0
2016/1/12 7:00,685.038,801.0,0,0,0
2016/1/12 8:00,840.791,800.0,0,0,0
2016/1/12 9:00,1023.3560000000001,681.0,0,0,0
2016/1/12 10:00,1156.2060000000001,659.0,0,0,0
2016/1/12 11:00,1152.704,657.0,0,0,0
2016/1/12 12:00,1255.201,656.0,0,0,0
2016/1/12 13:00,1136.32,724.0,0,0,0
2016/1/12 14:00,1110.021,724.0,0,0,0
2016/1/12 15:00,932.0239999999999,723.0,0,0,0
2016/1/12 16:00,861.372,696.0,0,0,0
2016/1/12 17:00,815.097,530.0,0,0,0
2016/1/12 18:00,835.773,527.0,0,0,0
2016/1/12 19:00,868.176,526.0,0,0,0
2016/1/12 20:00,904.84,527.0,0,0,0
2016/1/12 21:00,1000.878,527.0,0,0,0
2016/1/12 22:00,1023.295,527.0,0,0,0
2016/1/12 23:00,1027.6019999999999,525.0,0,0,0
2016/1/13 0:00,850.336,525.0,0,0,0
2016/1/13 1:00,859.557,526.0,0,0,0
2016/1/13 2:00,729.806,525.0,0,0,0
2016/1/13 3:00,692.575,525.0,0,0,0
2016/1/13 4:00,660.691,526.0,0,0,0
2016/1/13 5:00,695.557,583.0,0,0,0
2016/1/13 6:00,737.758,581.0,0,0,0
2016/1/13 7:00,767.547,582.0,0,0,0
2016/1/13 8:00,746.51,583.0,0,0,0
2016/1/13 9:00,693.568,526.0,0,0,0
2016/1/13 10:00,778.947,522.0,0,0,0
2016/1/13 11:00,673.4689999999999,511.0,0,0,0
2016/1/13 12:00,810.953,509.0,0,0,0
2016/1/13 13:00,751.898,510.0,0,0,1
2016/1/13 14:00,872.049,511.0,0,0,0
2016/1/13 15:00,871.539,512.0,0,0,0
2016/1/13 16:00,791.8839999999999,512.0,0,0,0
2016/1/13 17:00,780.4760000000001,515.0,0,0,0
2016/1/13 18:00,638.8919999999999,515.0,0,0,0
2016/1/13 19:00,641.0319999999999,517.0,0,2,0
2016/1/13 20:00,588.888,518.0,1,0,0
2016/1/13 21:00,598.924,519.0,0,0,1
2016/1/13 22:00,721.273,522.0,0,0,0
2016/1/13 23:00,777.005,521.0,0,0,0
2016/1/14 0:00,822.9989999999999,522.0,0,0,0
2016/1/14 1:00,815.289,453.0,0,0,1
2016/1/14 2:00,810.967,326.0,0,0,0
2016/1/14 3:00,735.298,327.0,0,0,0
2016/1/14 4:00,668.7539999999999,327.0,0,0,0
2016/1/14 5:00,682.404,327.0,1,0,0
2016/1/14 6:00,627.005,328.0,0,0,1
2016/1/14 7:00,691.505,330.0,2,2,0
2016/1/14 8:00,537.168,329.0,1,2,2
2016/1/14 9:00,489.221,327.0,1,2,1
2016/1/14 10:00,366.721,487.0,0,0,0
2016/1/14 11:00,417.649,487.0,0,0,0
2016/1/14 12:00,480.11199999999997,512.0,0,0,1
2016/1/14 13:00,407.524,511.0,0,0,0
2016/1/14 14:00,544.183,512.0,0,0,0
2016/1/14 15:00,709.949,514.0,0,0,0
2016/1/14 16:00,779.341,515.0,0,0,0
2016/1/14 17:00,733.2660000000001,461.0,0,0,0
2016/1/14 18:00,764.262,83.0,0,0,0
2016/1/14 19:00,793.0319999999999,77.0,0,0,0
2016/1/14 20:00,809.4680000000001,216.0,0,1,0
2016/1/14 21:00,810.154,499.0,0,0,0
2016/1/14 22:00,745.684,502.0,0,0,0
2016/1/14 23:00,846.72,501.0,0,0,0
